"","ID","total_hh_income","net_farm_income","net_remittance_received","cash_assistance_received","total_non_agri_income","rent_annual","other_income_annual","total_income","total_food_annual","net_expense_education","total_cost_chronic_inpatient","total_cost_chronic_outpatient","total_cost_acute","reported_oop","reimbursed_amount","total_health_cost","total_expenditure","income_expenditure_ratio"
"1734",7012,0,31050,0,24000,0,0,0,55050,154440,38600,0,0,2530,10000,0,2530,195570,0.281484890320601
"1735",7015,0,52950,-66660,48000,150000,0,0,184290,230360,0,0,11144,0,15000,0,11144,241504,0.763092950841394
"1736",7016,405500,110500,210000,48000,0,0,0,774000,258960,89800,0,0,808,20000,0,808,349568,2.21416147931161
"1737",7025,0,173000,194000,24000,0,0,0,391000,154440,0,0,3450,2660,9900,0,6110,160550,2.43537838679539
"1738",7034,80000,-42600,0,0,330000,0,0,367400,286780,0,0,2100,1000,11600,0,3100,289880,1.26742100179385
"1739",7039,0,0,0,0,112000,0,0,112000,83200,0,0,0,0,43000,26400,0,83200,1.34615384615385
"1740",7040,0,46800,360000,0,0,0,0,406800,320580,0,0,65350,0,80000,0,65350,385930,1.05407716425258
"1741",7041,0,286510,-150000,0,0,0,0,136510,308100,0,0,0,0,50000,0,0,308100,0.443070431678027
"1742",7049,3e+05,32000,0,48000,280000,36000,100,696100,321880,237000,0,15000,0,50000,7500,15000,573880,1.21297135289608
"1743",7050,0,-14200,222000,0,0,0,15100,222900,312000,0,0,2800,550,19000,1800,3350,315350,0.706833676866973
"1744",7051,390000,-7600,20000,0,0,0,3000,405400,165360,0,0,3600,1600,30000,0,5200,170560,2.37687617260788
"1745",7052,186000,-22400,0,0,0,0,0,163600,154180,21300,0,21750,0,25000,0,21750,197230,0.829488414541398
"1746",7053,766000,-5900,960000,0,0,0,16500,1736600,346216,110000,0,0,2455,12000,1960,2455,458671,3.78615609009508
"1747",7054,0,2500,1e+06,0,120000,36000,1000,1159500,291720,131000,0,63320,550,250000,0,63870,486590,2.38290963644958
"1748",7059,0,-55800,-12000,24000,0,0,0,-43800,242840,173200,0,0,0,2e+05,0,0,416040,-0.105278338621286
"1749",7069,0,700,24000,0,0,0,0,24700,460980,0,0,0,0,18000,0,0,460980,0.0535815002820079
"1750",7073,0,-1600,20000,48000,70000,0,0,136400,109200,0,0,0,700,10000,20000,700,109900,1.24112829845314
"1751",7076,0,-600,40000,24000,7200,0,0,70600,152360,0,0,101000,0,30000,0,101000,253360,0.278654878433849
"1752",7077,418900,45680,0,48000,91000,0,480000,1083580,462280,34200,0,0,205,101000,1050,205,496685,2.1816241682354
"1753",7078,26000,-39400,0,0,0,0,300,-13100,131040,0,0,60315,355,60600,265,60670,191710,-0.0683323770278024
"1754",7083,0,188920,36000,7500,0,0,1000,233420,385320,0,0,0,0,39800,20000,0,385320,0.605782206996782
"1755",7084,0,3700,420000,0,0,0,14000,437700,336960,0,0,9000,0,205000,60000,9000,345960,1.26517516475893
"1756",7086,0,113630,-102000,96000,0,0,0,107630,257400,0,0,23500,2000,45000,0,25500,282900,0.38045245669848
"1757",7087,0,71600,-17500,0,398400,0,46000,498500,240240,25600,0,3070,0,11000,0,3070,268910,1.85378007511807
"1758",7088,0,41700,5e+05,6000,295200,0,0,842900,432900,18400,0,1800,0,4000,0,1800,453100,1.86029574045465
"1759",7089,4800,154100,435000,0,0,0,0,593900,122980,66450,0,18800,0,22000,0,18800,208230,2.85213465879076
"1760",7090,0,67450,120000,4800,174000,0,0,366250,286520,0,0,8330,1050,20000,0,9380,295900,1.23774923960798
"1761",7091,40000,42000,945800,0,0,0,0,1027800,213720,0,0,0,0,35400,0,0,213720,4.80909601347558
"1762",7092,0,109000,-588000,0,0,0,0,-479000,243360,27000,0,34490,0,30000,10000,34490,304850,-1.57126455633918
"1763",7095,0,21220,450000,0,0,0,0,471220,189020,54600,0,0,1000,2000,0,1000,244620,1.92633472324422
"1764",7099,32400,24900,172750,0,0,0,0,230050,76440,1650,0,0,0,5000,0,0,78090,2.94595978998591
"1765",7102,23600,-5250,2390000,0,0,0,3000,2411350,373880,31000,0,27600,0,50000,0,27600,432480,5.57563355530892
"1766",7103,0,-12250,2470000,0,1180000,0,2500,3640250,325832,75700,0,12300,0,30000,0,12300,413832,8.79644396760038
"1767",7109,325000,64700,0,0,0,0,20000,409700,329680,132000,0,0,0,25000,0,0,461680,0.887411193900537
"1768",7110,0,-11200,63500,5000,0,0,0,57300,67600,0,0,0,0,5000,15000,0,67600,0.847633136094675
"1769",7111,40000,35093,1e+05,0,0,0,0,175093,273260,38100,0,0,0,12000,0,0,311360,0.562349049331963
"1770",7114,0,52650,268000,0,0,0,500,321150,147056,0,0,5995,0,18995,9500,5995,153051,2.09832016778721
"1771",7118,50000,116102,375000,0,0,0,10300,551402,268840,5160,0,71200,1860,72000,20000,73060,347060,1.58878003803377
"1772",7120,0,233000,0,32000,580000,0,0,845000,226200,72500,0,0,600,30000,0,600,299300,2.82325425993986
"1773",7121,0,295300,0,48000,189000,0,0,532300,254800,124100,0,0,0,40000,20000,0,378900,1.40485616257588
"1774",7125,0,5000,-2e+05,0,460000,0,0,265000,201760,64000,0,0,0,1e+05,0,0,265760,0.997140276941601
"1775",7128,0,-44598,240000,0,482000,0,5000,682402,549900,114400,0,85200,0,85200,80000,85200,749500,0.91047631754503
"1776",7132,120000,258500,0,0,0,0,0,378500,286000,27000,35000,51660,0,46660,15000,86660,399660,0.947054996747235
"1777",7134,0,102000,480000,0,0,0,55000,637000,338312,66000,0,0,0,50000,2000,0,404312,1.57551593818635
"1778",7136,0,-10000,365000,0,0,0,0,355000,390260,0,0,52500,500,52500,0,53000,443260,0.800884356810901
"1779",7137,378000,-20500,0,48000,0,0,0,405500,348400,68700,0,17408,600,21000,0,18008,435108,0.931952526728996
"1780",7138,435000,20500,0,24000,0,0,0,479500,236600,22500,0,30600,2000,32600,0,32600,291700,1.64381213575591
"1781",7139,430000,0,0,0,0,0,0,430000,260416,73000,0,42800,700,43000,0,43500,376916,1.14083774634136
"1782",7142,3e+05,0,0,0,0,0,0,3e+05,418600,0,40000,250000,225000,3e+05,30000,515000,933600,0.32133676092545
"1783",7147,0,114500,80000,0,0,0,0,194500,163280,15100,0,0,0,1e+05,0,0,178380,1.09036887543447
"1784",7148,0,464800,0,0,0,0,0,464800,300040,10000,0,0,0,5e+05,1e+05,0,310040,1.49916139852922
"1785",7149,0,562900,80000,0,0,0,0,642900,165360,69000,0,0,0,10000,0,0,234360,2.74321556579621
"1786",7150,1077000,29500,0,6384,0,0,154900,1267784,391560,10500,0,77600,0,85000,0,77600,479660,2.64308885460535
"1787",7151,0,2506,0,48000,0,0,0,50506,128960,0,0,3300,0,7000,0,3300,132260,0.381869045818842
"1788",7152,0,48402,0,0,0,0,40000,88402,170040,0,0,0,0,23500,0,0,170040,0.519889437779346
"1789",7157,392000,10000,1650000,0,-1035000,96000,25000,1138000,325520,0,0,55131,0,70000,10000,55131,380651,2.9896151592929
"1790",7163,0,5000,0,0,14500,0,295000,314500,282360,27400,0,0,0,30000,0,0,309760,1.01530216942149
"1791",7164,0,0,0,0,59000,0,35000,94000,306800,29000,0,0,0,50000,0,0,335800,0.279928528886242
"1792",7166,0,60000,0,0,43000,0,5000,108000,253240,51600,0,0,700,35000,0,700,305540,0.35347254042024
"1793",7170,0,21200,2e+05,48000,0,0,0,269200,129480,0,0,28500,0,28000,0,28500,157980,1.70401316622357
"1794",7175,0,-108250,50000,0,0,0,240000,181750,205660,0,0,40000,950,40000,10000,40950,246610,0.736993633672601
"1795",7187,0,864640,279000,6000,0,0,0,1149640,166660,0,0,0,0,6420,0,0,166660,6.89811592463699
"1796",7190,0,-1000,-3000,0,0,0,0,-4000,215800,7800,0,1400,470,4000,0,1870,225470,-0.0177407193861711
"1797",7194,0,-60300,360000,48000,360000,0,0,707700,307840,7000,0,10800,0,7e+05,0,10800,325640,2.17325881341359
"1798",7197,526000,5950,0,8825,0,0,0,540775,321360,47700,0,0,0,1e+05,0,0,369060,1.4652766487834
"1799",7200,120000,42200,3e+05,6200,0,0,0,468400,343200,22400,0,0,500,135000,0,500,366100,1.27943184922152
"1800",7216,0,9000,495000,6300,0,0,0,510300,250120,67000,0,0,0,50000,0,0,317120,1.60917003027245
"1801",7225,0,45900,288000,48000,0,0,0,381900,118560,0,0,6080,200,1400000,0,6280,124840,3.05911566805511
"1802",7241,486000,-41000,-1e+05,0,0,0,0,345000,211640,0,0,0,0,5000,0,0,211640,1.63012663012663
"1803",7244,876000,10100,0,0,0,0,0,886100,262080,0,0,0,0,30000,0,0,262080,3.38102869352869
"1804",7251,261000,129400,-1300000,6300,1400000,0,0,496700,642200,138600,0,0,0,1e+05,0,0,780800,0.636142418032787
"1805",7256,0,-10250,0,0,0,0,3000,-7250,458640,81300,0,26580,0,30000,0,26580,566520,-0.0127974299230389
"1806",7260,6.3e+07,-3500,420000,48000,0,0,100,63464600,91780,0,0,57180,0,150000,0,57180,148960,426.051288936627
"1807",7263,1720000,26500,1e+05,48000,0,0,20000,1914500,665600,0,0,37320,78800,4e+05,0,116120,781720,2.4490866294837
"1808",7268,180000,-18150,0,0,0,0,0,161850,178100,0,0,5750,0,10000,0,5750,183850,0.880337231438673
"1809",7271,0,-9500,1200000,48000,0,0,100,1238600,205400,0,0,11760,0,25000,20000,11760,217160,5.70362866089519
"1810",7274,3.6e+08,-2800,0,0,297000,0,1500,360295700,612560,66600,0,13700,0,15000,0,13700,692860,520.012267990648
"1811",7278,459000,-9530,110000,30000,0,0,432,589902,371540,68150,0,3660,500,22000,1200,4160,443850,1.32905711388983
"1812",7281,110500,-1950,80000,0,0,0,2160,190710,89700,0,0,19700,0,27400,27400,19700,109400,1.74323583180987
"1813",7284,461700,-39400,0,6000,0,0,3108,431408,281580,65700,0,0,400,23480,23480,400,347680,1.2408191440405
"1814",7293,279000,-22750,0,6000,0,0,180,262430,422760,290000,0,15000,3600,1e+05,214,18600,731360,0.358824655436447
"1815",7306,0,51940,9e+05,0,0,0,800,952740,140400,0,0,6000,8080,17000,4370,14080,154480,6.16740031071983
"1816",7317,230000,-60200,0,0,0,0,0,169800,224640,0,0,5000,7680,72000,0,12680,237320,0.715489634249115
"1817",7325,160000,-39500,0,6000,0,0,0,126500,190320,74970,0,47450,640,65000,5124,48090,313380,0.403663284191716
"1818",7328,0,-4450,99000,0,0,0,1100,95650,141440,0,0,18500,0,25000,25000,18500,159940,0.59803676378642
"1819",7330,0,-71910,317000,48000,0,0,3000,296090,185380,0,0,0,13350,90000,0,13350,198730,1.48991093443365
"1820",7333,0,-4080,3e+05,48000,0,0,50,343970,215800,0,0,819000,0,819000,17000,819000,1034800,0.332402396598377
"1821",7343,0,-51980,1e+05,24000,0,0,1700,73720,284960,30900,0,12960,0,170000,366,12960,328820,0.224195608539627
"1822",7358,595000,15000,0,48000,0,0,66500,724500,312260,84800,0,5450,0,30000,140,5450,402510,1.79995528061415
"1823",7361,6e+05,70150,0,0,0,0,103700,773850,229060,37800,0,0,0,30000,5000,0,266860,2.89983511953833
"1824",7364,0,-18000,50000,0,0,0,3080,35080,309920,0,0,0,0,30000,800,0,309920,0.113190500774393
"1825",7368,42000,3350,-640000,96000,0,0,5900,-492750,259220,0,0,2768,0,25000,0,2768,261988,-1.8808113348703
"1826",7375,0,-22950,405000,48000,-7200,0,16000,438850,381160,98800,0,12360,80,20000,8000,12440,492400,0.891246953696182
"1827",7376,490000,-20940,593000,0,-144000,0,2300,920360,255320,31900,0,32840,0,30000,4464,32840,320060,2.87558582765731
"1828",7379,240000,-30550,390000,0,0,0,1500,600950,293540,0,0,16250,12800,20000,0,29050,322590,1.86289097616169
"1829",7405,402000,47300,0,0,0,0,3000,452300,317720,0,0,19990,3000,30000,8050,22990,340710,1.32752193947932
"1830",7412,0,-24799,497000,0,-10000,0,0,462201,307580,29200,0,19012,2700,20000,0,21712,358492,1.28929236914631
"1831",7437,0,-35450,248000,0,0,0,3500,216050,233740,57500,0,0,0,1e+05,0,0,291240,0.741828045598132
"1832",7441,992000,31540,-240000,48000,0,0,440000,1271540,215800,50700,0,44000,0,50000,0,44000,310500,4.09513687600644
"1833",7446,0,-32900,60000,0,0,0,1850,28950,270660,55000,0,0,11700,20000,0,11700,337360,0.0858133744368034
"1834",7448,336000,-12710,78200,0,0,0,2000,403490,258440,35100,0,18000,0,25000,0,18000,311540,1.29514669063363
"1835",7454,0,-17750,350000,0,46000,0,101000,479250,407680,71000,0,21300,0,25000,0,21300,499980,0.958538341533661
"1836",7460,4200,65400,0,48000,0,0,3000,120600,266500,71600,0,7300,74000,150000,0,81300,419400,0.28755364806867
"1837",7464,23000,28900,0,48000,0,0,65000,164900,166920,63000,0,19450,0,150000,0,19450,249370,0.661266391306091
"1838",7465,0,-13760,3e+05,0,0,0,96600,382840,257920,48000,0,43400,600,60000,0,44000,349920,1.09407864654778
"1839",7467,0,190925,0,0,0,0,500,191425,240760,0,0,105600,0,149200,20000,105600,346360,0.552676406051507
"1840",7470,91600,-13800,0,3200,0,0,5500,86500,239720,68000,0,58850,0,55150,0,58850,366570,0.235971301524947
"1841",7474,250000,12750,0,0,0,0,0,262750,352560,0,0,4390,250,4000,0,4640,357200,0.735582306830907
"1842",7475,322000,-15700,0,0,10000,0,0,316300,169780,0,0,7900,0,9000,0,7900,177680,1.78016659162539
"1843",7476,108000,54360,235000,6400,35000,0,0,438760,242060,31700,0,19360,380,30000,7000,19740,293500,1.49492333901192
"1844",7479,356000,3040,140000,0,0,0,0,499040,169000,6500,0,0,0,20000,0,0,175500,2.84353276353276
"1845",7481,480000,-78000,-130000,0,0,0,158000,430000,293020,0,0,2500,550,25000,25000,3050,296070,1.45235923936907
"1846",7482,354000,-49740,-82000,0,0,0,0,222260,251160,0,0,0,0,85000,0,0,251160,0.884933906673037
"1847",7484,690000,401100,-347000,0,0,0,5000,749100,163800,0,0,6500,0,150000,36500,6500,170300,4.39870816206694
"1848",7485,360000,-56600,295000,0,0,0,0,598400,235560,0,0,0,0,55000,0,0,235560,2.54032942774665
"1849",7486,540000,171800,-240000,0,0,0,297800,769600,190840,0,0,5510,0,35000,0,5510,196350,3.91953144894321
"1850",7489,95000,67482,-3500,0,63000,0,70000,291982,306800,64300,0,0,50,33000,0,50,371150,0.786695406170012
"1851",7490,0,0,160000,96000,0,0,0,256000,160680,0,0,2000,50,75000,0,2050,162730,1.5731579917655
"1852",7492,45000,-45000,28500,51600,33000,0,0,113100,247780,0,0,3600,500,22000,0,4100,251880,0.449023344449738
"1853",7495,0,9200,15000,0,1e+05,0,0,124200,88660,0,0,4130,200,20000,0,4330,92990,1.33562748682654
"1854",7496,0,-19130,0,94000,123600,0,5000,203470,136240,4700,0,1300,30,1e+05,4000,1330,142270,1.43016799044071
"1855",7497,0,-22050,225000,0,19000,0,0,221950,93340,25100,0,0,0,1e+05,0,0,118440,1.87394461330632
"1856",7498,80000,-73500,0,5000,180000,0,3500,195000,179660,15400,0,1500,0,15000,0,1500,196560,0.992063492063492
"1857",7499,1e+05,4527,185000,0,0,0,0,289527,156260,30800,0,0,1260,15000,0,1260,188320,1.53742034834325
"1858",7500,0,-26530,407000,64000,0,0,0,444470,165880,15550,0,7815,50,225000,0,7865,189295,2.34802820993687
"1859",7501,260000,5650,932500,0,0,0,0,1198150,263120,0,0,0,35700,25000,0,35700,298820,4.00960444414698
"1860",7503,0,20200,1200000,0,0,0,0,1220200,337480,0,0,0,0,20000,0,0,337480,3.61562166646912
"1861",7506,460000,-6400,0,48000,0,0,100,501700,278200,40250,0,5300,100,19000,0,5400,323850,1.54917400030878
"1862",7507,0,-36100,-144000,0,144000,0,0,-36100,183560,0,0,16800,0,7200,0,16800,200360,-0.180175683769215
"1863",7509,0,-33700,0,96000,0,0,1000,63300,444600,82000,0,36420,0,150000,0,36420,563020,0.112429398600405
"1864",7512,270000,-3000,0,0,0,0,12000,279000,274768,40200,0,0,29950,65000,0,29950,344918,0.808887909590105
"1865",7517,0,53600,1970000,0,0,0,0,2023600,100360,0,0,0,0,1e+05,0,0,100360,20.1634117178159
"1866",7538,180000,7400,0,50000,0,0,3000,240400,270400,0,0,10020,0,450000,31000,10020,280420,0.857285500320947
"1867",7541,0,5000,0,0,120000,0,1000,126000,211640,69500,0,40320,2010,1e+05,20000,42330,323470,0.389526076606795
"1868",7542,0,123300,-310000,36000,0,0,500,-150200,883480,149900,0,49130,0,50000,5000,49130,1082510,-0.138751605066004
"1869",7545,245000,164609,56000,0,0,0,7800,473409,229320,37900,13800,95400,4300,135000,4501,113500,380720,1.24345713385165
"1870",7548,195000,-62750,18000,0,0,0,0,150250,333736,0,1e+05,6840,1870,1600000,5141,108710,442446,0.339589464024988
"1871",7549,1080000,-9200,0,0,0,0,5300,1076100,365040,84900,0,20122,0,80000,826,20122,470062,2.28927247894959
"1872",7551,6e+05,-900,0,0,0,0,16000,615100,222976,0,0,42050,0,70000,0,42050,265026,2.32090436410013
"1873",7557,0,177000,0,0,0,0,50000,227000,159640,0,0,0,0,50000,5000,0,159640,1.42194938611877
"1874",7576,788000,230100,0,96000,0,0,0,1114100,327600,10500,0,45600,0,90000,30000,45600,383700,2.90357049778473
"1875",7580,180000,1350,0,8000,0,0,4800,194150,274664,0,0,46181,0,80000,4210,46181,320845,0.605120852748212
"1876",7585,540000,-49108,0,0,0,0,12000,502892,286156,0,0,386900,0,6e+05,0,386900,673056,0.747177055103884
"1877",7588,264008,7900,360000,0,0,0,12000,643908,397696,65208,0,204500,0,280000,6038,204500,667404,0.964794936799899
"1878",7592,144000,-44150,0,48000,0,0,4800,152650,241644,0,0,67200,0,65000,0,67200,308844,0.494262475554001
"1879",7595,120000,122550,0,0,0,0,5088,247638,238472,106500,0,29800,0,60000,0,29800,374772,0.660769748006788
"1880",7597,0,48109,3e+05,0,0,0,5200,353309,217568,0,0,32710,1408,150000,0,34118,251686,1.40376898198549
"1881",7601,0,-16500,140000,0,0,0,0,123500,360880,6500,0,0,0,0,0,0,367380,0.336164189667374
"1882",7603,0,19147,720000,0,0,0,7000,746147,205400,137750,0,0,805,0,0,805,343955,2.16931575351427
"1883",7608,1742000,0,0,48000,1452000,720000,12000,3974000,616200,460300,0,36000,0,36000,20000,36000,1112500,3.57213483146067
"1884",7612,1056000,0,-480000,48000,0,0,275000,899000,236600,0,0,0,0,16000,25000,0,236600,3.79966187658495
"1885",7614,992000,5000,0,0,3e+05,420000,84000,1801000,383240,0,0,0,0,45000,75000,0,383240,4.6994050725394
"1886",7620,585000,0,0,0,194000,0,204000,983000,204360,131400,0,0,0,113000,103000,0,335760,2.92768644269716
"1887",7642,1347000,0,0,32000,0,0,5000,1384000,426400,71400,0,22480,0,40000,3000,22480,520280,2.66010609671715
"1888",7647,790000,0,0,48000,0,0,843000,1681000,737880,0,0,86100,0,150000,34000,86100,823980,2.04009806063254
"1889",7650,1396000,0,0,32000,0,540000,25000,1993000,608400,247000,0,35400,2440,55000,2500,37840,893240,2.23120326004209
"1890",7667,0,0,0,96000,0,0,350,96350,114400,0,0,10600,0,14000,1000,10600,125000,0.7708
"1891",7674,0,-33000,180000,0,0,0,0,147000,105560,0,0,0,0,5000,0,0,105560,1.39257294429708
"1892",7690,0,415400,0,48000,0,0,0,463400,187200,28000,0,0,700,20000,2000,700,215900,2.146364057434
"1893",7691,0,100002,0,96000,0,0,0,196002,92560,0,0,0,0,20000,5000,0,92560,2.11756698357822
"1894",7702,0,3392500,0,48000,230000,0,0,3670500,340080,26000,0,0,0,1e+05,10000,0,366080,10.0264969405594
"1895",7705,0,508200,0,0,0,0,0,508200,343720,12800,0,5000,0,40000,0,5000,361520,1.4057313564948
"1896",7720,0,10000,0,96000,0,0,30000,136000,197080,0,0,42000,0,42000,12000,42000,239080,0.568847247783169
"1897",7723,20000,-29000,20000,0,0,0,0,11000,276120,0,8000,37000,0,37000,16000,45000,321120,0.0342551071250623
"1898",7738,0,44500,0,0,0,0,0,44500,206700,5600,0,28000,0,45000,0,28000,240300,0.185185185185185
"1899",7741,0,-40150,320000,0,30000,0,0,309850,187980,0,0,40000,20,45000,0,40020,228000,1.35899122807018
"1900",7745,0,-53300,101000,0,17000,0,46000,110700,130520,0,0,20128,0,17000,5000,20128,150648,0.734825553608412
"1901",7749,6000,-18125,-53000,0,19700,0,0,-45425,217360,7580,0,28000,2635,33000,1200,30635,255575,-0.177736476572435
"1902",7752,407000,-19000,70000,0,90000,0,5000,553000,419120,0,0,4720,0,20000,5700,4720,423840,1.30473763684409
"1903",7772,5e+05,0,0,0,0,0,4500,504500,445900,80800,0,0,10000,20000,25000,10000,536700,0.940003726476616
"1904",7784,1105000,36800,0,0,0,60000,21500,1223300,500500,266400,0,8480,201500,211300,7000,209980,976880,1.25225206780771
"1905",7787,780000,0,-250000,0,0,384000,66000,980000,317200,0,0,32160,0,35000,25000,32160,349360,2.80512937943668
"1906",7795,716000,0,0,0,4e+05,192000,36000,1344000,593840,0,0,17500,1000,170000,30000,18500,612340,2.1948590652252
"1907",7798,7000,188835,-26000,0,0,0,0,169835,277420,0,0,21200,1100,49000,0,22300,299720,0.566645535833445
"1908",7805,0,1411000,0,0,0,0,220000,1631000,295100,64050,39500,75450,0,120000,60000,114950,474100,3.44020248892639
"1909",7808,0,67800,1e+05,20000,240000,0,27000,454800,272480,49550,36210,24640,600,60000,50000,61450,383480,1.18598101595911
"1910",7811,0,40000,1178000,0,0,0,109000,1327000,556920,123500,0,186410,0,185000,50000,186410,866830,1.53086533691727
"1911",7814,192000,-70000,230000,0,57600,0,548000,957600,947700,626500,160000,83880,0,270000,0,243880,1818080,0.526709495731761
"1912",7819,162000,116150,0,96000,0,0,400,374550,483080,17500,0,16360,0,82000,1800,16360,516940,0.724552172399118
"1913",7820,0,570300,-120000,0,4e+05,0,15000,865300,216320,0,0,20200,0,23000,0,20200,236520,3.65846440047353
"1914",7822,616900,389300,0,96000,0,0,10000,1112200,622700,0,0,37090,0,45000,1160,37090,659790,1.685687870383
"1915",7823,468500,-18000,0,0,410000,0,291000,1151500,698100,0,0,10800,0,20000,8000,10800,708900,1.62434758075892
"1916",7825,0,35200,0,0,0,0,36243444,36278644,283400,0,0,3505,0,35000,5000,3505,286905,126.448280789808
"1917",7827,705000,0,0,48000,170000,0,0,923000,622960,103600,0,0,0,1e+05,0,0,726560,1.27036996256331
"1918",7828,240008,-47750,0,0,0,0,0,192258,492440,76000,0,40504,0,25000,10000,40504,608944,0.315723613337187
"1919",7831,416000,0,0,0,0,0,0,416000,299520,60000,0,25010,15000,15000,0,40010,399530,1.04122343753911
"1920",7835,1447000,2500,0,96000,0,0,1e+05,1645500,512200,129000,0,49000,100,1e+05,500,49100,690300,2.38374619730552
"1921",7838,8000,-28000,0,0,33000,0,372008,385008,198640,187200,0,0,0,10000,0,0,385840,0.997843665768194
"1922",7846,117000,2,350000,2400,0,0,1000,470402,149760,-247100,0,0,0,20000,0,0,-97340,-4.83256626258475
"1923",7886,489000,8500,0,48000,0,0,13200,558700,334100,81200,0,2700,900,25000,7400,3600,418900,1.33373120076391
"1924",7892,840008,8000,0,48000,307100,0,15000,1218108,325000,226000,0,29460,0,30000,1000,29460,580460,2.09852186197154
"1925",7895,421000,-33830,-240000,92000,0,0,0,239170,179140,0,0,1590,700,12240,0,2290,181430,1.31824946260266
"1926",7918,0,-3400,84000,0,175200,0,20000,275800,111540,0,0,12000,0,13400,0,12000,123540,2.23247531163995
"1927",7923,0,-171100,1e+05,0,281500,0,150500,360900,543140,43300,0,49000,0,65000,18500,49000,635440,0.567952914515926
"1928",7935,310010,125550,1411000,0,0,0,500,1847060,282880,32500,0,0,1950,5500,1250,1950,317330,5.82062836794504
"1929",7938,0,-8500,250000,48000,177600,0,500,467600,146640,0,0,12980,0,15000,7100,12980,159620,2.92945746147099
"1930",7948,361010,12590,0,48000,0,0,12000,433600,224900,18280,0,50010,1700,54216,2616,51710,294890,1.47037878530978
"1931",7960,223000,-28300,5e+05,0,80000,180000,19200,973900,322920,47200,0,15760,5600,50000,2905,21360,391480,2.48773883723306
"1932",7963,50000,1e+05,0,48000,0,540000,50000,788000,292240,29000,0,10000,8700,30000,2000,18700,339940,2.31805612755192
"1933",7972,43000,0,0,0,138000,96000,40000,317000,212680,0,0,0,4000,15000,0,4000,216680,1.46298689311427
"1934",7973,48000,60000,0,0,0,0,45000,153000,267800,30000,0,29000,0,25000,0,29000,326800,0.468176254589963
"1935",7977,64000,57000,0,0,43000,0,15000,179000,148720,0,0,0,0,15000,0,0,148720,1.20360408821947
"1936",7996,0,0,0,0,119000,96000,15000,230000,130000,0,0,21000,0,30000,0,21000,151000,1.52317880794702
"1937",7997,360000,146500,0,51600,0,0,0,558100,323960,18000,0,1000,0,30000,20000,1000,342960,1.62730347562398
"1938",8000,145000,-89000,-150000,61000,0,0,17800,-15200,171600,90000,0,2162,0,45000,1120,2162,263762,-0.0576277098293158
"1939",8005,0,0,0,0,19000,0,20000,39000,140400,0,0,0,0,20000,0,0,140400,0.277777777777778
"1940",8008,27000,75000,0,0,40000,0,298000,440000,244400,37000,0,0,0,30000,0,0,281400,1.5636105188344
"1941",8012,0,0,0,0,25000,0,75000,1e+05,228800,31500,0,0,0,15000,0,0,260300,0.384172109104879
"1942",8015,53000,0,0,0,124000,0,270000,447000,222040,0,0,0,0,35000,0,0,222040,2.01315078364259
"1943",8025,48700,-10600,144000,0,0,0,0,182100,226096,10150,0,0,0,0,0,0,236246,0.770806701489126
"1944",8031,605580,310100,-68000,12000,0,0,243000,1102680,503568,0,0,0,2570,33700,6300,2570,506138,2.17861531835191
"1945",8047,25000,35000,0,48000,0,0,500,108500,139360,5200,0,0,0,5000,5000,0,144560,0.750553403431101
"1946",8050,521400,27550,-70000,0,0,0,30,478980,175760,0,0,0,0,5200,0,0,175760,2.72519344560765
"1947",8053,20000,75782,0,4800,0,0,30000,130582,228800,2800,0,18000,0,50000,0,18000,249600,0.523165064102564
"1948",8060,0,0,0,48000,0,0,2000,50000,52000,0,0,0,0,8000,0,0,52000,0.961538461538462
"1949",8071,0,0,0,0,0,0,257000,257000,213200,0,0,0,0,10000,1000,0,213200,1.20544090056285
"1950",8074,0,-800,0,0,0,0,0,-800,163280,10300,0,0,0,10000,5000,0,173580,-0.00460882590160157
"1951",8093,0,-100150,0,120000,0,0,0,19850,379860,95100,0,0,0,19500,0,0,474960,0.0417929930941553
"1952",8094,0,-33800,432000,24000,0,0,0,422200,156780,71100,0,5000,0,25000,0,5000,232880,1.81295087598763
"1953",8097,45000,-16300,0,48000,84000,0,0,160700,200720,7700,0,4400,0,18000,0,4400,212820,0.755098205055916
"1954",8100,0,-20400,-420000,0,0,0,0,-440400,164840,0,0,6900,0,13200,0,6900,171740,-2.56434144637242
"1955",8103,0,70000,1447000,54000,0,0,60000,1631000,204360,0,0,24000,0,47000,0,24000,228360,7.14223156419688
"1956",8107,420000,130500,0,40000,1293600,0,3000,1887100,431496,0,0,908,4020,18000,2184,4928,436424,4.3240060125016
"1957",8110,12000,-29300,-166000,0,0,0,0,-183300,68900,0,0,0,0,50000,0,0,68900,-2.66037735849057
"1958",8115,0,-28050,0,0,264000,0,0,235950,168480,0,0,0,0,20000,0,0,168480,1.40046296296296
"1959",8123,0,-10500,50000,38000,0,0,0,77500,88400,36300,0,710,0,710,5100,710,125410,0.617973048401244
"1960",8138,0,-1700,49000,32000,0,0,0,79300,37388,0,0,0,800,5000,0,800,38188,2.07656855556719
"1961",8141,130000,-66992,0,0,0,90000,0,153008,127972,15900,0,0,0,1010,10100,0,143872,1.06350088967972
"1962",8142,0,0,-180000,0,0,0,0,-180000,146328,41000,0,0,0,8800,0,0,187328,-0.960881448582166
"1963",8145,6e+05,-55726,0,50000,0,0,0,594274,75920,0,0,0,0,2500,0,0,75920,7.82763435194942
